"visit_id","customer_id","store_id","product_id","visit_page_date","add_to_cart_date","start_checkout_date","finish_checkout_date","paid_date","discount"
"1E82B51609C5","1D94F602D94D","71CC76D33BA5","produto070","2021-08-10","2021-08-10",NULL,NULL,NULL,-0.21
"A7B8AEA9F1DB","5EA8282E9840","C2E40FCEB847","produto013","2021-07-22","2021-07-22","2021-07-28","2021-07-30","2021-07-30",-0.16
"84B13C80EDB5","B702C83069A3","6123EB26A930","produto006","2021-06-29","2021-06-29",NULL,NULL,NULL,-0.14
"E1E6BAB998F6","0CE4ACBE006D","36281318B1CE","produto007","2021-08-03",NULL,NULL,NULL,NULL,-0.19
"06B8F327AB37","BF1BD1358452","5C9ACC6DCFB6","produto002","2021-07-05","2021-07-05","2021-07-12","2021-07-13","2021-07-13",-0.15
"163A4208FAA0","97C08A9B0398","CD9075F688EB","produto010","2021-07-09","2021-07-09","2021-07-14","2021-07-14","2021-07-14",-0.05
"41E656540BF6","1F053659DFB1","C5C66AFBB663","produto276","2021-08-23",NULL,NULL,NULL,NULL,-0.21
"61135D8AB83F","CF399B6145E8","66F24E044B9C","produto015","2021-08-24","2021-08-24",NULL,NULL,NULL,-0.08
"AF915FC68928","F27ADC19ED10","242EF1315A12","produto094","2021-08-31","2021-08-31",NULL,NULL,NULL,-0.16
"9591042CE772","BA7167F5449C","AF8DCC63B377","produto061","2021-06-29","2021-06-29",NULL,NULL,NULL,-0.06
"D2B6DD4D26FD","FCA0867A86F5","03E20AD38FCF","produto042","2020-10-26",NULL,NULL,NULL,NULL,-0.06
"0CE797B7E721","75795BDCD23E","FBF6A60BCF40","produto025","2021-08-09","2021-08-09",NULL,NULL,NULL,-0.21
"7598C8281669","71F330551222","83ADE2D33F56","produto005","2021-08-31","2021-08-31",NULL,NULL,NULL,-0.19
"3EAA23EF53BC","D92831FAEC10","D2419841BA54","produto084","2021-04-22",NULL,NULL,NULL,NULL,-0.22
"5EED91241473","750191520B69","53B723B2D9A9","produto005","2021-07-17","2021-07-17",NULL,NULL,NULL,-0.17
"A91EE72465E7","C23E29190119","6BF30A354B0A","produto263","2021-05-08","2021-05-08",NULL,NULL,NULL,-0.14
"1C4D84E6996E","0C76D5C49956","B821A04E86DE","produto030","2021-08-06",NULL,NULL,NULL,NULL,-0.21
"4C665952A057","13DCD227C216","FBF3762ED419","produto005","2021-06-28","2021-06-28",NULL,NULL,NULL,-0.05
"F019BCD52460","964379A630DA","41B784638C98","produto028","2021-08-04","2021-08-04",NULL,NULL,NULL,-0.18
"7E6173DD6D41","157AD7FA89A3","9FDF7A1EE78E","produto008","2021-08-12","2021-08-12",NULL,NULL,NULL,-0.1
"9E3D31E85273","523996F21B6C","29C5E1FA76DB","produto054","2021-06-26","2021-06-26",NULL,NULL,NULL,-0.28
"92F455C2AE29","3179F08D113E","2860453F60FA","produto148","2021-06-07","2021-06-07",NULL,NULL,NULL,-0.09
"CA542B3B00B6","0449F6E8222F","832FD2EAA33E","produto038","2021-04-24","2021-04-24",NULL,NULL,NULL,-0.05
"908691AC20D2","4B8FDF759148","2860453F60FA","produto005","2021-07-12","2021-07-12",NULL,NULL,NULL,-0.09
"AC09FD835289","912324FBCF7A","E5AB62AB9E61","produto031","2021-06-07","2021-06-07",NULL,NULL,NULL,-0.05
"5A2137B8E1A5","EFEED00C4026","D40C552CED19","produto038","2021-06-28","2021-06-28",NULL,NULL,NULL,-0.15
"127830E31B09","B0D667A0D085","3C15074BAAF2","produto015","2021-07-12","2021-07-12",NULL,NULL,NULL,-0.03
"F37956960D08","648A5C2D6FC1","FBF6A60BCF40","produto038","2021-06-08",NULL,NULL,NULL,NULL,-0.26
"918446147CA9","41A550507679","8DE6DCBC6640","produto078","2021-03-03","2021-03-03","2021-03-04","2021-03-05","2021-03-05",-0.11
"5C13483E8831","16C6BC38215A","F526AFD3B2FF","produto058","2021-05-13","2021-05-13",NULL,NULL,NULL,-0.18
"C4BA60437942","677821D6D496","A9865347F727","produto003","2021-05-13",NULL,NULL,NULL,NULL,-0.13
"7457C49F44E2","098A294A5E2D","A60BAA68F2F6","produto031","2021-06-09",NULL,NULL,NULL,NULL,-0.03
"9A1B0A7C5CB9","C8B85360438A","721B164E49C8","produto003","2021-08-21",NULL,NULL,NULL,NULL,-0.33
"C838F8988A3B","9CF8EB35FE10","9499F338EE23","produto079","2021-06-22","2021-06-22",NULL,NULL,NULL,-0.12
"3680A5391322","8F0BC131726B","A15896F39935","produto046","2021-07-05","2021-07-05",NULL,NULL,NULL,-0.12
"E9118429C0E7","51B4002357A4","1AC3B298AEB5","produto003","2021-07-10","2021-07-10",NULL,NULL,NULL,-0.49
"1C875E63F5BF","4A22D86E634E","918637B2CC0C","produto005","2021-07-14","2021-07-14","2021-07-30","2021-08-06","2021-08-06",-0.03
"2C78DFFD395C","29566FAD7181","F39C7241BBE1","produto024","2021-08-16",NULL,NULL,NULL,NULL,-0.1
"03C2EBCA0201","47235A1DED9C","2860453F60FA","produto025","2021-07-22","2021-07-22",NULL,NULL,NULL,-0.09
"4AC720796626","3CC6FE65853A","42457CA03246","produto134","2021-08-16","2021-08-16","2021-08-17","2021-08-18","2021-08-18",-0.11
"F70C9E299AD2","D503BC598EA3","C2E40FCEB847","produto031","2021-07-15","2021-07-15","2021-07-26","2021-07-26","2021-07-26",-0.05
"8E296B8D4D78","741005B6569E","A3F84EB33A64","produto058","2021-06-15","2021-06-15",NULL,NULL,NULL,-0.16
"D6B00B4CB211","30D9775AB35E","206DFB7257DC","produto081","2021-07-30",NULL,NULL,NULL,NULL,-0.15
"C21DC8BBBA73","F67B03B76B85","6B8770A1E1DA","produto002","2021-07-17",NULL,NULL,NULL,NULL,-0.21
"5836D3C18D98","D5CA41396703","99CF688E5EC2","produto024","2021-05-24","2021-05-24",NULL,NULL,NULL,-0.16
"766CC9F2167D","11695A6EE72D","F55928F484C5","produto018","2020-12-24","2020-12-24",NULL,NULL,NULL,-0.07
"CBA60DB0BEA2","6315F409EE5D","2860453F60FA","produto142","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.12
"2FE0445C6806","A675F18448FF","A7FCFA94C778","produto002","2021-06-04","2021-06-04","2021-06-07","2021-06-07","2021-06-08",-0.14
"FF84EB83E5C9","BC474D13670D","2117265151D7","produto081","2021-06-09","2021-06-09",NULL,NULL,NULL,-0.16
"A929F3C2A188","702D58DE3DE0","BF580E604866","produto003","2021-03-30","2021-03-30",NULL,NULL,NULL,-0.57
"1951B46BE328","2F386B3AD677","995382B9AAA6","produto042","2021-08-20",NULL,NULL,NULL,NULL,-0.12
"F26A4B82920E","205FB5589967","3AF2EDBAE45C","produto003","2021-07-23","2021-07-23",NULL,NULL,NULL,-0.08
"E63A851CEDAA","0BAF4033A321","A757CAE3E8B4","produto009","2021-07-06","2021-07-06","2021-07-08","2021-07-08","2021-07-08",-0.18
"1B49A2FA9FA2","9DBFD706F709","91134F5A8BDC","produto003","2021-04-27","2021-04-27","2021-05-24","2021-05-31","2021-05-31",-0.25
"6198F645078A","748E8604E7F5","C156438903FD","produto031","2021-06-18","2021-06-18",NULL,NULL,NULL,-0.12
"B57365DF47D4","FE2607443A2F","1B1ED006171D","produto079","2021-04-28","2021-04-28",NULL,NULL,NULL,-0.32
"E18FAECFA94B","71859B3D97B3","F0AED731FCC0","produto190","2021-08-24",NULL,NULL,NULL,NULL,-0.17
"D4350F884551","F695F1C1B9DF","A5024A0FEE44","produto002","2021-08-18","2021-08-18",NULL,NULL,NULL,-0.2
"02E139454E75","A05DE915C3E8","493A1BEFA17A","produto025","2021-05-06",NULL,NULL,NULL,NULL,-0.12
"002C8F484489","F868C0896379","FFBDD273342A","produto005","2021-08-19",NULL,NULL,NULL,NULL,-0.14
"9A554A6C99F3","5FD709C0A468","2AD0C13E3998","produto062","2021-07-31","2021-07-31",NULL,NULL,NULL,-0.23
"DCA54318EF3F","65F15C568DF0","A2A563F14537","produto084","2021-07-24","2021-07-24",NULL,NULL,NULL,-0.16
"A63DFA4426EB","E604253B7D77","F7EA8A2C115D","produto098","2021-05-14","2021-05-14","2021-05-20","2021-05-20","2021-05-20",-0.09
"0344BA324E26","32E447DAC0F0","AFC923BAA102","produto002","2021-06-22",NULL,NULL,NULL,NULL,-0.22
"8BA39FD9DA9C","FBD0325D1747","B5648DFF2633","produto078","2021-04-20","2021-04-20",NULL,NULL,NULL,-0.07
"957D4B83E70B","F3637C0E23D1","8A77AEDD909E","produto006","2021-05-08",NULL,NULL,NULL,NULL,-0.13
"7FC2DCA0413A","EE117A247EEA","F2792412D57D","produto046","2021-06-10","2021-06-10","2021-06-11","2021-06-11","2021-06-14",-0.02
"F26E2C64621B","E30EA594D69D","9CC0A965D4AE","produto031","2021-06-04","2021-06-04",NULL,NULL,NULL,-0.02
"8085A1DC3E3C","855A692B1121","64358DFC8E72","produto024","2021-04-06",NULL,NULL,NULL,NULL,-0.18
"5FF0F3C8B401","062799A076DF","511BCEBC30A1","produto003","2021-03-13","2021-03-13",NULL,NULL,NULL,-0.25
"808F20C333C4","3D457A8F55F2","69128715E6A6","produto063","2021-08-17","2021-08-17","2021-08-18","2021-08-19","2021-08-19",-0.15
"857591B23904","4E614D10CEF1","694A2366F77F","produto017","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.15
"8DB74938F1E3","8AA1A563B65A","58BE21964FFD","produto106","2021-04-09",NULL,NULL,NULL,NULL,-0.19
"5832B83B265C","37773EA675F3","9A0BFC554E31","produto153","2020-10-31","2020-10-31",NULL,NULL,NULL,-0.06
"18CE46AF5FA4","10F5774877E8","91693CDCCCA3","produto084","2021-08-30",NULL,NULL,NULL,NULL,-0.37
"83B7E6122360","A025DD9E1C70","58DC5D4C2C42","produto015","2021-05-10",NULL,NULL,NULL,NULL,-0.12
"C0F02A55C798","39E9B725BFE4","04494D329707","produto039","2021-08-26","2021-08-26",NULL,NULL,NULL,-0.15
"C119A4C729E8","72A0C1CA0F12","138B99147AF8","produto025","2021-06-07","2021-06-07",NULL,NULL,NULL,-0.06
"3F8DA1488531","E4BA2C1F433C","C2E40FCEB847","produto013","2021-02-05",NULL,NULL,NULL,NULL,-0.06
"1FFB15D988C6","CB02626700D7","832FD2EAA33E","produto005","2021-07-28",NULL,NULL,NULL,NULL,-0.27
"9115EF012C45","B59F01EE3CAB","B334C3D79DD8","produto006","2021-07-08","2021-07-08","2021-07-12","2021-07-12","2021-07-13",-0.16
"40051E05046C","2C0E8A277705","2298ABB94422","produto002","2020-12-08","2020-12-08",NULL,NULL,NULL,-0.13
"2EE8481C84D9","8894664C6ECC","10397C420102","produto128","2021-07-21","2021-07-21",NULL,NULL,NULL,-0.01
"EA4A0D9ADE6D","F5D77A66FA80","BAC6A3B96878","produto098","2021-07-20","2021-07-20",NULL,NULL,NULL,-0.12
"23C776EF3F04","B1FA7DF673D9","DF706E9B0974","produto025","2021-08-20","2021-08-20",NULL,NULL,NULL,-0.04
"905F736FB8DE","BE132665D88E","57C9EA8C0D1C","produto046","2021-04-15","2021-04-15",NULL,NULL,NULL,-0.14
"9DF89E364836","0CBEF167F2D1","7BDC8208E562","produto032","2021-07-14","2021-07-14",NULL,NULL,NULL,-0.16
"811C897868DB","0FE008F23E67","28F1682DB55C","produto018","2021-07-01","2021-07-01",NULL,NULL,NULL,-0.12
"56EE586C8B1D","71B6CA3B710A","CE0E23B88D6E","produto006","2020-11-24","2020-11-24",NULL,NULL,NULL,-0.06
"59C2C1B48EF9","50D6F5B6C315","303B8C3FE09E","produto025","2021-05-26",NULL,NULL,NULL,NULL,-0.1
"A81B8FE202BD","3DDCDB386AF7","0FDCB884A0FC","produto003","2021-08-05",NULL,NULL,NULL,NULL,-0.1
"D18B0AB27918","F40CA859A89D","90062591C632","produto010","2021-02-19","2021-02-19",NULL,NULL,NULL,-0.03
"D0C4AEE4EB63","78A1A142A796","7F34B651537A","produto002","2021-04-20",NULL,NULL,NULL,NULL,-0.16
"05CBAA47D97B","5A59A66820AD","9F4E5D86FC51","produto038","2021-02-23","2021-02-23",NULL,NULL,NULL,-0.19
"61FC15B8A949","3AE2A206AF14","29382ACD9ECB","produto001","2021-06-15",NULL,NULL,NULL,NULL,-0.41
"F1506973A018","90C5259A280F","478072F2258C","produto018","2021-08-21","2021-08-21",NULL,NULL,NULL,-0.1
"24AB5A158A63","1374A07B288F","942D8348E950","produto104","2021-06-30",NULL,NULL,NULL,NULL,-0.21
"A55001AAFBD1","62F2A8590A9F","795B91A5CED1","produto003","2021-05-20","2021-05-20",NULL,NULL,NULL,-0.23
"BDA748D8CE8C","E911218E59CC","0192F300F805","produto078","2021-07-20","2021-07-20","2021-07-22","2021-07-22","2021-07-22",-0.08
"0CC9742A8779","FD5920E14EC3","3387A9B7E2F8","produto002","2020-12-16","2020-12-16",NULL,NULL,NULL,-0.16
"A156E8910576","8655C001362E","827C485CFEBB","produto070","2021-07-19","2021-07-19",NULL,NULL,NULL,-0.04
"D52DE8F06A92","66440FC36DE4","41B784638C98","produto047","2020-10-21",NULL,NULL,NULL,NULL,-0.11
"044B355EAA38","EC49F15AE45C","6BF30A354B0A","produto037","2021-03-19","2021-03-19","2021-04-23","2021-04-23","2021-04-23",-0.18
"220BB21057BA","068C58B65EA4","57C9EA8C0D1C","produto024","2020-10-19",NULL,NULL,NULL,NULL,-0.14
"453593F0F4AC","CE3C122B166C","29D73A8B4A69","produto115","2021-06-01",NULL,NULL,NULL,NULL,-0.22
"8A560B5A4525","016904B317BE","9BD8C9083B66","produto299","2021-04-30",NULL,NULL,NULL,NULL,-0.21
"53FED5C90E7D","2EFE773796D8","83C53EF95A56","produto062","2020-11-28","2020-11-28",NULL,NULL,NULL,-0.04
"0226AF7E68D8","14DCEA17ECDF","E79A0F675A8A","produto071","2021-05-05",NULL,NULL,NULL,NULL,-0.04
"5236B08B63C9","6174CB45379F","DDF8A8FB7755","produto021","2021-08-20",NULL,NULL,NULL,NULL,-0.3
"BB451245EEE5","A46F589C2943","CA6E69552DFD","produto010","2020-11-26","2020-11-26",NULL,NULL,NULL,-0.25
"C10E72F56666","0144AA4DE333","D7BE069D9863","produto028","2021-07-14","2021-07-14",NULL,NULL,NULL,-0.08
"2B3D4924773A","D59C196461CD","2117265151D7","produto028","2021-07-16",NULL,NULL,NULL,NULL,-0.1
"E9B7D5108086","78B64ABA8569","5075407CF881","produto115","2021-06-30","2021-06-30",NULL,NULL,NULL,-0.11
"C15519229E2D","D372B98F9B9B","1B1ED006171D","produto032","2021-04-22","2021-04-22",NULL,NULL,NULL,-0.34
"DA6E99394AB4","708D0C8FB973","1DE4E5A259B3","produto038","2021-03-29","2021-03-29",NULL,NULL,NULL,0
"7E52E6B43E08","5A45DAC60807","BF580E604866","produto005","2020-10-23","2020-10-23",NULL,NULL,NULL,-0.25
"58C271EAADFC","08796691FBE6","DF66CD2ADEA7","produto062","2020-11-27",NULL,NULL,NULL,NULL,-0.23
"7177E783F5BB","F309951CD499","1D9E09F02AF7","produto001","2021-05-21",NULL,NULL,NULL,NULL,-0.25
"68F144CD2323","407C3C94A2FA","8BE98BEF8E0E","produto021","2020-10-23","2020-10-23","2020-10-24","2020-10-24",NULL,-0.05
"50F2CFF449D6","49DE69E2D2BF","B1025178D9A0","produto038","2021-07-02","2021-07-02",NULL,NULL,NULL,-0.01
"41C5B6E59764","B98DCB559E72","789FC670A167","produto005","2021-06-12",NULL,NULL,NULL,NULL,-0.2
"84A9323C4CA7","DAF7F1AFC6C8","96C1179A7E59","produto030","2021-07-08","2021-07-08","2021-07-19","2021-07-19","2021-07-19",-0.05
"255D480CB57E","D79412A078AC","721B164E49C8","produto005","2021-07-16","2021-07-16",NULL,NULL,NULL,-0.3
"A413DB57471D","8801DE351F37","8DE6DCBC6640","produto033","2021-06-08",NULL,NULL,NULL,NULL,-0.03
"A0C44082F9C6","FE4B2CA9050E","BEAD9D763CDD","produto005","2021-05-24",NULL,NULL,NULL,NULL,-0.26
"3A69505E5E28","96D8145A4380","25E4A17EC294","produto024","2021-06-30","2021-06-30","2021-07-16",NULL,NULL,-0.12
"C1C851D3AD8F","EC96F20A5881","6AB14959A16E","produto006","2021-01-22","2021-01-22",NULL,NULL,NULL,-0.29
"92A53B282972","639909633C10","1DE4E5A259B3","produto005","2021-05-20","2021-05-20",NULL,NULL,NULL,-0.31
"04B26B18FF59","74EBE9F4B6F4","1FD69A5C16BE","produto155","2021-07-21",NULL,NULL,NULL,NULL,-0.15
"D5ECBF02F731","5096C70377B9","FFBDD273342A","produto062","2021-08-03","2021-08-03",NULL,NULL,NULL,-0.15
"62C62F82B354","5A6C027FA0BA","D85B2FE70099","produto003","2021-02-08","2021-02-08","2021-02-13","2021-02-13","2021-02-17",-0.07
"D5AF899148E8","E77F798EF658","278414245E21","produto009","2021-07-26","2021-07-26",NULL,NULL,NULL,-0.01
"8C7B51C8071C","E572F5055476","36C9C14EF9DE","produto072","2021-05-08",NULL,NULL,NULL,NULL,-0.02
"CE798A0BE8D6","C93986CBEE5F","BF580E604866","produto024","2020-12-15","2020-12-15",NULL,NULL,NULL,-0.45
"9086DB650EF0","C4A77F6157C6","AA9D6C503119","produto002","2021-04-07","2021-04-07",NULL,NULL,NULL,-0.34
"6F3C027E9223","48203790276C","3C9E6B94D298","produto038","2021-02-26","2021-02-26",NULL,NULL,NULL,-0.2
"E78259995B57","005A1E335262","FF2BEBABAFFE","produto006","2021-04-06",NULL,NULL,NULL,NULL,-0.15
"D36F1459CECB","38400B2862B8","BF580E604866","produto062","2020-11-03",NULL,NULL,NULL,NULL,-0.21
"FBDDCAE74092","7E2601400CBC","22A4657D4A68","produto022","2021-07-27","2021-07-27",NULL,NULL,NULL,-0.3
"286287F2594B","8320A9E10B36","471D2A48F4A4","produto047","2021-08-20",NULL,NULL,NULL,NULL,-0.13
"EC0656129E5B","57CCCEBF9518","0B343D951A50","produto132","2021-06-10","2021-06-10","2021-06-12","2021-06-12","2021-06-14",-0.12
"ACE679907550","826D27CA79C7","2AD0C13E3998","produto042","2021-04-04","2021-04-04",NULL,NULL,NULL,-0.31
"EDE8AB81AA44","80960E5B88C6","E731E04F7B5E","produto002","2021-06-01","2021-06-01",NULL,NULL,NULL,-0.17
"7B65B2203813","472C0611E3A0","01327A5368B0","produto013","2021-08-13","2021-08-13","2021-08-14","2021-08-14","2021-08-14",-0.19
"91C281EE02CB","0819881BEAF1","7BDC8208E562","produto133","2021-06-16","2021-06-16",NULL,NULL,NULL,-0.2
"840179C87E13","6D4999958BCF","ABBFF2284F9A","produto013","2021-07-12","2021-07-12",NULL,NULL,NULL,-0.15
"11416A641C4E","BD298BC00683","9A9411FD741A","produto180","2020-10-09","2020-10-09",NULL,NULL,NULL,-0.1
"CA20108AC6E1","F2D44BE7C644","4718EA9B4B1F","produto159","2021-04-09","2021-04-09","2021-04-09",NULL,NULL,-0.06
"24EC0818BBB1","421F157B1571","E38D7C84C011","produto089","2021-08-14","2021-08-14","2021-08-16","2021-08-17","2021-08-17",-0.2
"943CB38A6F0A","0E0E73AAA46D","8EBE96184B46","produto025","2020-10-21","2020-10-21",NULL,NULL,NULL,-0.3
"3AD8C8217863","34DF1CA35779","DA473E1831B7","produto006","2021-06-15","2021-06-15",NULL,NULL,NULL,-0.03
"C530F408A98A","518D61ECD02F","93425DFC3AF8","produto044","2021-04-15","2021-04-15",NULL,NULL,NULL,-0.12
"CF41D9DCE2D3","3041E436120C","F0AED731FCC0","produto028","2021-07-30","2021-07-30","2021-08-05","2021-08-05","2021-08-05",-0.1
"B0F748D1B876","2E4BE8263F01","00FABD814141","produto005","2021-08-10","2021-08-10",NULL,NULL,NULL,-0.21
"98415753BEA7","3B95359C076E","827C485CFEBB","produto158","2021-07-01",NULL,NULL,NULL,NULL,-0.11
"EBCA4E17C810","C564B22B99E2","FC75366B1F0C","produto178","2021-07-25","2021-07-25","2021-07-26",NULL,NULL,-0.09
"25621CA5840C","6451330713C0","C822CCAC9388","produto084","2021-06-29","2021-06-29",NULL,NULL,NULL,-0.27
"E154F13B681B","88BC05914C1C","87C4AB625CE0","produto021","2021-06-04","2021-06-04","2021-06-11","2021-06-11","2021-06-14",-0.12
"56A465F978CD","8F8C4A7B8239","F5AD0F6A59EE","produto074","2021-07-19","2021-07-19",NULL,NULL,NULL,-0.19
"32DAA21A3805","453CB05573E6","58BE21964FFD","produto081","2021-04-13","2021-04-13",NULL,NULL,NULL,-0.11
"D6A05C3002BF","1E9937F21D47","45DA173DDE22","produto016","2021-08-10","2021-08-10",NULL,NULL,NULL,-0.18
"50D1114876B9","734C643CD172","BF580E604866","produto063","2021-01-13",NULL,NULL,NULL,NULL,-0.27
"42BE27B7C806","E4E8DFC55C84","ECCAE5EE686A","produto002","2021-07-09","2021-07-09",NULL,NULL,NULL,-0.11
"195A628EE49C","7837F92B4A91","3E5A2E656944","produto091","2021-02-24","2021-02-24",NULL,NULL,NULL,-0.13
"236D81803A3A","BFF649AFF0FD","C6C954C8D0CC","produto002","2021-06-02","2021-06-02",NULL,NULL,NULL,-0.3
"5C32790B58A0","91F483AABB41","1642BBB6F115","produto043","2021-08-28","2021-08-28",NULL,NULL,NULL,-0.22
"37132D293A15","4604C8C62D89","3E48E3C02B7D","produto005","2021-01-25","2021-01-25",NULL,NULL,NULL,-0.2
"BF10B427BFF7","9313B682C4D1","975D04A41505","produto015","2021-07-20","2021-07-20",NULL,NULL,NULL,-0.25
"A9587EEB43CF","6B0D1B1C3051","6353881FAFF0","produto015","2021-08-25","2021-08-25","2021-08-26","2021-08-27","2021-08-27",-0.15
"AD318F985701","5856176EBC0E","FFBDD273342A","produto008","2021-08-20","2021-08-20",NULL,NULL,NULL,-0.03
"B376C564A49E","07AB9267C91C","832FD2EAA33E","produto018","2021-07-08","2021-07-08","2021-07-12","2021-07-12","2021-07-12",-0.05
"6D57E4317B55","3FC4E50FF4B4","AD71A9BF063D","produto091","2021-07-08","2021-07-08",NULL,NULL,NULL,-0.2
"FA2C28F5887E","B8EA44B3070A","96C1179A7E59","produto021","2021-03-27","2021-03-27","2021-03-29","2021-03-29","2021-03-29",-0.14
"B1113952519E","D8E445D664BD","3A1E00CADFC5","produto056","2021-04-18","2021-04-18",NULL,NULL,NULL,-0.29
"DF6615D3E8A4","6D46DABBD0E6","5BBBF0D00A4B","produto001","2021-07-09","2021-07-09",NULL,NULL,NULL,-0.23
"24151B277111","B3F993AC7988","69BA4B182B0E","produto010","2020-11-20","2020-11-20",NULL,NULL,NULL,-0.14
"CC847D219CE7","04470596F983","B01C09F62AC0","produto001","2021-07-15","2021-07-15","2021-07-20",NULL,NULL,-0.24
"C12A8B9F5E40","355EFC61533D","4AD8E09683EE","produto008","2020-11-24","2020-11-24",NULL,NULL,NULL,-0.11
"A978CA47C72D","D0FF4A7DA9C4","0E461EB16F8B","produto070","2021-08-05","2021-08-05","2021-08-10","2021-08-10","2021-08-10",-0.17
"8431EFF9F547","1C90AE1259BF","827C485CFEBB","produto003","2021-07-30","2021-07-30",NULL,NULL,NULL,-0.1
"D91853A146EB","4BF89588D516","F5AD0F6A59EE","produto024","2021-04-28","2021-04-28",NULL,NULL,NULL,-0.18
"3FF53DD1FB1F","0AEE5548F431","AFC9AA1DBC0B","produto100","2021-08-12","2021-08-12",NULL,NULL,NULL,-0.01
"A05443A0C495","0A5A87FA340E","408D3A7F1887","produto015","2021-02-20","2021-02-20","2021-03-04",NULL,NULL,-0.19
"69ED751FBB1E","939B9CD1F2F3","3FCF3061C58E","produto002","2021-08-17","2021-08-17",NULL,NULL,NULL,-0.16
"FD39192D8CC2","ED88B166030C","711DEC5817B9","produto058","2021-08-27",NULL,NULL,NULL,NULL,-0.14
"0EFBEA6D5577","8763184C3357","B1025178D9A0","produto204","2021-07-02","2021-07-02",NULL,NULL,NULL,-0.12
"A018B04135A1","8EED1303C383","466F94508502","produto009","2021-05-12","2021-05-12",NULL,NULL,NULL,-0.08
"6FAF5AF4F6BC","3DD4F916A288","49C5481F4645","produto032","2021-08-03",NULL,NULL,NULL,NULL,0
"65651294A8AF","423BD935DE3F","46792FFCB461","produto062","2021-08-28","2021-08-28",NULL,NULL,NULL,-0.12
"ED5A8F8ADB94","E359230059A5","A96C77720C66","produto054","2021-08-03","2021-08-03","2021-08-11","2021-08-11","2021-08-11",-0.02
"824A97FCF7E2","E7A6CDB5F86A","F352FAF79A00","produto025","2021-04-14",NULL,NULL,NULL,NULL,-0.06
"5F7FD8FB99CA","6F34F9DA4102","9DEFB94D6DEF","produto002","2021-05-06","2021-05-06",NULL,NULL,NULL,-0.13
"9884FF4C60DF","11BA88985C8F","4DEDFDC89DE8","produto002","2021-03-18",NULL,NULL,NULL,NULL,-0.35
"B0DE367DDB32","1CAA27AA816F","2D82459C9814","produto007","2021-05-25","2021-05-25",NULL,NULL,NULL,-0.17
"98E0E088F734","FA15B81BDA44","2EF761A0ECF3","produto105","2021-06-18","2021-06-18",NULL,NULL,NULL,-0.1
"9A9323FC9188","40C3EE5AE10E","F08D7AD31368","produto087","2021-06-28","2021-06-28","2021-06-30","2021-07-01","2021-07-01",-0.13
"DE779D9BCAD4","0F7E746CC7ED","C2E40FCEB847","produto013","2021-04-30","2021-04-30",NULL,NULL,NULL,-0.09
"DB453EFD91B8","E065EC451450","1B81F3344BDE","produto002","2021-06-01","2021-06-01",NULL,NULL,NULL,-0.13
"8AB11677F864","5CB9C51C20AE","90062591C632","produto075","2021-03-03",NULL,NULL,NULL,NULL,-0.11
"F06B4D7E3201","23D16C73C2E8","58BE21964FFD","produto001","2021-04-23",NULL,NULL,NULL,NULL,-0.1
"984339ED2644","6CFA19790993","7A45600D1E7D","produto001","2021-07-20","2021-07-20",NULL,NULL,NULL,-0.04
"B277061BA6B5","A721227ADB95","BB6FAB0ED1F5","produto089","2021-03-23",NULL,NULL,NULL,NULL,-0.26
"44F1F2A58C57","6AF81E8EDC2C","623AE25F9A1B","produto009","2021-05-12","2021-05-12",NULL,NULL,NULL,-0.2
"557099E733B8","5386FED7A9D1","BF580E604866","produto005","2021-06-28","2021-06-28",NULL,NULL,NULL,-0.2
"482F0E3295C0","9663043D031F","95EF866E6A65","produto033","2021-08-09","2021-08-09",NULL,NULL,NULL,-0.04
"57A3807A6F12","5A2782FEC34F","6E9EAA47493D","produto010","2021-06-29","2021-06-29",NULL,NULL,NULL,-0.12
"3C1E9D4653FC","ED5B7C27D085","3A0BB43F7A04","produto015","2021-07-23",NULL,NULL,NULL,NULL,-0.17
"4593775B649E","7FCE98CC000E","CA6E69552DFD","produto031","2021-02-28","2021-02-28",NULL,NULL,NULL,-0.22
"E787EE01260B","B39CB3C25AA2","BEF81417F66A","produto063","2020-11-17",NULL,NULL,NULL,NULL,-0.19
